Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Customer_Activity_Level,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fruit,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweet,Product_Preference_Wine
1956,46097.0,0,1,11,4.290459441148391,3.2188758248682006,4.23410650459726,4.189654742026425,1.6094379124341003,2.1972245773362196,1.791759469228055,1.3862943611198906,0.6931471805599453,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,13,1,3,241,15,0.0,2.8371272433773522,7,0.3333333333333333,19,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1954,77972.0,0,0,18,6.419994928147142,3.1354942159291497,5.768320995793772,3.5263605246161616,4.634728988229636,2.5649493574615367,0.6931471805599453,1.6094379124341003,1.9459101490553132,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,12,0,2,1101,20,0.0,4.026244149518169,5,0.05,21,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1968,44377.0,1,1,70,5.41610040220442,0.0,3.4339872044851463,0.0,0.0,2.3978952727983707,2.1972245773362196,1.791759469228055,0.6931471805599453,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,14,2,4,264,19,0.0,2.701007918476797,13,0.42105263157894735,27,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1974,46014.0,1,1,21,6.018593214496234,0.0,4.0943445622221,2.995732273553991,2.302585092994046,3.8066624897703196,2.3978952727983707,2.0794415416798357,0.6931471805599453,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,13,2,4,541,26,0.0,3.08226276570627,14,0.38461538461538464,33,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1985,70951.0,0,0,66,5.480638923341991,2.3978952727983707,6.318968113746434,5.541263545158426,4.477336814478207,4.007333185232471,0.6931471805599453,1.3862943611198906,1.6094379124341003,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,13,0,2,1198,17,0.0,4.269286011718433,4,0.058823529411764705,18,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1977,41443.0,1,0,79,5.147494476813453,2.0794415416798357,5.147494476813453,3.258096538021482,2.995732273553991,4.499809670330265,1.9459101490553132,2.1972245773362196,0.6931471805599453,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,12,1,3,482,20,0.0,3.2228678461377385,16,0.3,28,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1978,52195.0,2,1,2,2.5649493574615367,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,12,3,4,17,4,0.0,1.6582280766035324,9,0.25,12,0.0,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1948,83790.0,0,0,81,6.981934677156389,2.833213344056216,6.035481432524756,3.7612001156935624,3.8918202981106265,2.833213344056216,0.6931471805599453,2.1972245773362196,2.3978952727983707,6,3,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,78,13,0,2,1615,25,1.0986122886681098,4.183575695950044,11,0.04,28,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
1954,44551.0,0,1,24,5.209486152841421,1.6094379124341003,3.5263605246161616,0.0,0.0,4.204692619390966,1.0986122886681098,1.6094379124341003,0.6931471805599453,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,13,1,2,285,12,0.0,3.2088254890146994,11,0.16666666666666666,19,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.6931471805599453,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1980,69508.0,1,0,48,6.715383386334681,3.4965075614664802,5.093750200806762,3.7612001156935624,3.4965075614664802,3.784189633918261,1.0986122886681098,2.4849066497880004,1.6094379124341003,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,1,3,1135,28,0.0,3.7265536423434606,17,0.07142857142857142,34,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1988,45204.0,1,0,93,3.4339872044851463,2.4849066497880004,3.258096538021482,3.4011973816621555,0.6931471805599453,2.9444389791664403,0.6931471805599453,0.6931471805599453,0.6931471805599453,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,12,1,3,114,7,0.0,2.849880396541428,4,0.14285714285714285,10,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1969,72460.0,0,0,56,5.934894195619588,2.3978952727983707,6.293419278846481,4.394449154672439,3.4339872044851463,2.3978952727983707,0.6931471805599453,1.3862943611198906,1.791759469228055,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,13,0,2,1047,16,0.0,4.196261656102167,4,0.0625,17,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1970,77622.0,0,2,3,6.255750041753367,2.0794415416798357,5.043425116919247,2.995732273553991,0.0,2.70805020110221,1.0986122886681098,1.9459101490553132,1.3862943611198906,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,12,2,4,714,22,0.0,3.51018766537056,9,0.09090909090909091,25,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1980,30732.0,1,0,44,5.049856007249537,0.6931471805599453,3.258096538021482,0.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.6931471805599453,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,13,1,3,185,13,0.0,2.7233176732329984,12,0.3076923076923077,21,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1962,63887.0,0,1,38,6.8001700683022,3.1780538303479458,5.337538079701318,2.772588722239781,2.4849066497880004,4.532599493153256,1.791759469228055,2.302585092994046,1.9459101490553132,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,14,1,2,1245,32,0.0,3.686532953232813,15,0.15625,38,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1978,42011.0,1,0,46,4.882801922586371,0.0,2.833213344056216,1.0986122886681098,0.6931471805599453,3.6888794541139363,1.6094379124341003,1.3862943611198906,0.6931471805599453,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,13,1,3,189,12,0.0,2.8183982582710754,11,0.3333333333333333,20,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1976,51369.0,0,1,84,5.697093486505405,2.0794415416798357,4.382026634673881,0.0,2.4849066497880004,5.209486152841421,1.0986122886681098,2.1972245773362196,1.0986122886681098,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,14,1,3,576,16,0.0,3.6109179126442243,16,0.125,24,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1952,51537.0,0,1,27,6.669498089857879,3.044522437723423,5.3230099791384085,0.0,0.0,4.532599493153256,1.3862943611198906,1.0986122886681098,1.0986122886681098,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,14,1,2,1103,18,0.0,4.1316046651759954,10,0.16666666666666666,26,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1972,79930.0,0,0,72,6.675823221634848,4.465908118654584,6.608000625296087,4.219507705176107,3.9512437185814275,2.8903717578961645,0.6931471805599453,1.3862943611198906,1.791759469228055,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,14,0,2,1753,17,0.0,4.645521481511659,5,0.058823529411764705,19,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1986,34320.0,1,0,66,1.6094379124341003,0.6931471805599453,2.302585092994046,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,12,1,3,17,4,0.0,1.6582280766035324,9,0.25,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1966,37070.0,1,1,30,5.44673737166631,2.0794415416798357,4.927253685157205,1.6094379124341003,2.772588722239781,3.6888794541139363,2.302585092994046,1.791759469228055,0.6931471805599453,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,60,13,2,3,433,23,0.6931471805599453,2.9869985935852363,12,0.391304347826087,30,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1962,81975.0,0,1,2,6.891625897052253,4.343805421853684,5.220355825078324,5.198497031265826,4.9344739331306915,3.332204510175204,0.6931471805599453,1.9459101490553132,1.3862943611198906,4,7,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,64,13,1,2,1588,14,0.6931471805599453,4.739950798013046,13,0.07142857142857142,21,0.0,0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1971,38590.0,1,0,65,1.3862943611198906,0.6931471805599453,2.1972245773362196,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,13,1,3,22,4,0.0,1.8718021769015913,9,0.25,12,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1951,15033.0,0,0,37,0.0,1.6094379124341003,1.791759469228055,1.9459101490553132,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,12,0,1,19,5,0.0,1.5686159179138452,4,0.2,8,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0
1965,62745.0,0,1,89,6.333279628139691,3.091042453358316,6.142037405587356,3.367295829986474,2.3978952727983707,3.4965075614664802,1.3862943611198906,2.0794415416798357,2.1972245773362196,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,13,1,3,1117,29,0.0,3.6767370672882107,12,0.10344827586206896,34,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1975,22212.0,1,0,49,1.791759469228055,2.302585092994046,3.044522437723423,1.9459101490553132,2.1972245773362196,3.091042453358316,1.0986122886681098,1.0986122886681098,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,13,1,3,69,8,0.0,2.264363880173848,8,0.25,14,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6931471805599453,0.0,0.0,0
1982,23661.0,1,0,46,2.9444389791664403,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,13,1,3,23,5,0.0,1.7227665977411035,8,0.2,12,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1958,79761.0,0,1,32,6.030685260261263,1.791759469228055,4.8283137373023015,2.772588722239781,3.58351893845611,2.4849066497880004,0.6931471805599453,1.791759469228055,1.0986122886681098,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,13,1,2,605,19,0.0,3.491711389202987,8,0.05263157894736842,22,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1973,7500.0,1,0,54,1.791759469228055,1.3862943611198906,2.3978952727983707,2.5649493574615367,2.0794415416798357,3.044522437723423,1.6094379124341003,1.3862943611198906,0.6931471805599453,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,13,1,2,57,11,0.0,1.821612432377736,10,0.36363636363636365,18,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0
1893,60182.0,0,1,23,2.1972245773362196,0.0,1.791759469228055,2.0794415416798357,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,12,1,2,22,4,0.0,1.8718021769015913,5,0.25,8,0.0,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1968,73455.0,0,0,98,6.804614520062624,4.127134385045092,6.630683385642372,5.231108616854587,5.099866427824199,3.044522437723423,0.6931471805599453,1.9459101490553132,1.791759469228055,10,3,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,58,13,0,1,2088,22,0.6931471805599453,4.5634007731117965,9,0.045454545454545456,25,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6931471805599453,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1958,64961.0,0,1,97,5.948034989180646,4.74493212836325,5.6240175061873385,4.330733340286331,4.8283137373023015,3.6635616461296463,1.0986122886681098,1.9459101490553132,1.6094379124341003,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,14,1,3,1009,16,0.0,4.159859169332727,9,0.125,19,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1971,22804.0,1,0,75,2.70805020110221,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,13,1,2,26,5,0.0,1.824549292051046,11,0.2,14,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1990,73687.0,0,0,8,6.327936783729195,5.0369526024136295,6.222576268071369,5.389071729816501,2.6390573296152584,5.204006687076795,0.6931471805599453,1.3862943611198906,2.302585092994046,9,2,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,36,13,0,2,1627,22,1.0986122886681098,4.316881869201283,5,0.045454545454545456,24,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
1958,61074.0,0,1,37,6.672032945461067,0.0,4.897839799950911,0.0,3.367295829986474,5.030437921392435,2.0794415416798357,2.4849066497880004,1.791759469228055,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,14,1,3,1102,31,0.0,3.59863705654286,18,0.22580645161290322,38,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1964,31686.0,1,1,31,2.4849066497880004,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,12,2,4,17,6,0.0,1.3437347467010947,7,0.3333333333333333,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1972,80134.0,1,0,40,7.105786129481271,2.833213344056216,5.60947179518496,4.653960350157523,0.0,4.394449154672439,1.0986122886681098,1.791759469228055,1.3862943611198906,6,6,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,54,13,1,3,1690,16,1.6094379124341003,4.669318005811843,11,0.125,22,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1953,75027.0,0,1,74,6.8308742346461795,4.174387269895637,5.19295685089021,4.897839799950911,2.5649493574615367,4.356708826689592,1.0986122886681098,2.302585092994046,1.6094379124341003,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,13,1,3,1390,21,0.0,4.207531514129391,14,0.09523809523809523,26,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1988,67546.0,0,0,90,6.762729506931879,4.90527477843843,6.645090969505644,5.017279836814924,3.6635616461296463,5.153291594497779,0.6931471805599453,1.6094379124341003,2.3978952727983707,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,14,0,2,2126,20,0.0,4.675628649636653,7,0.05,23,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
1969,65176.0,0,1,57,6.8679744089702925,3.367295829986474,5.214935757608986,5.3981627015177525,4.2626798770413155,4.2626798770413155,1.6094379124341003,2.302585092994046,1.9459101490553132,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,14,1,3,1531,25,0.0,4.130997879870137,15,0.16,31,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1975,31160.0,1,0,59,2.833213344056216,1.3862943611198906,3.258096538021482,1.9459101490553132,0.6931471805599453,2.6390573296152584,1.0986122886681098,1.0986122886681098,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,13,1,2,64,7,0.0,2.316769727986002,10,0.2857142857142857,15,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1985,29938.0,1,0,52,1.3862943611198906,1.3862943611198906,2.0794415416798357,0.0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,13,1,2,26,6,0.0,1.6739764335716716,7,0.3333333333333333,12,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.6931471805599453,0.0,0.0,0
1974,102692.0,0,0,5,5.1298987149230735,5.003946305945459,6.09807428216624,3.4965075614664802,5.153291594497779,5.003946305945459,0.6931471805599453,1.9459101490553132,2.302585092994046,13,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,52,13,0,1,1112,29,1.791759469228055,3.6723645198756016,8,0.034482758620689655,31,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1958,26490.0,0,0,92,3.828641396489095,3.871201010907891,3.970291913552122,3.091042453358316,3.044522437723423,3.258096538021482,1.0986122886681098,1.3862943611198906,0.6931471805599453,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,14,0,2,210,11,0.0,3.0002674287193822,9,0.18181818181818182,17,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0.0,0
1967,75702.0,1,1,77,6.478509642208569,3.367295829986474,5.869296913133774,3.828641396489095,3.7612001156935624,3.4339872044851463,1.791759469228055,1.6094379124341003,1.9459101490553132,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,14,2,4,1148,26,0.0,3.8100754623665596,12,0.19230769230769232,34,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1974,30899.0,1,0,35,3.2188758248682006,0.0,2.1972245773362196,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,14,1,2,33,6,0.0,1.8718021769015913,7,0.3333333333333333,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1961,63342.0,0,1,48,6.823286122355687,3.091042453358316,4.77912349311153,2.6390573296152584,2.3978952727983707,3.091042453358316,1.3862943611198906,2.1972245773362196,1.3862943611198906,5,6,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,65,14,1,3,1101,19,0.6931471805599453,4.0766449851227,14,0.15789473684210525,25,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1964,45989.0,0,1,97,4.9344739331306915,3.5263605246161616,4.477336814478207,3.367295829986474,3.2188758248682006,2.5649493574615367,1.6094379124341003,1.3862943611198906,1.0986122886681098,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,14,1,2,322,16,0.0,3.0504571732432377,6,0.25,19,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1964,18701.0,1,1,95,2.5649493574615367,1.6094379124341003,1.0986122886681098,2.3978952727983707,1.9459101490553132,2.3978952727983707,1.6094379124341003,1.0986122886681098,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,13,2,3,44,10,0.0,1.6863989535702288,7,0.4,15,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1957,40737.0,2,1,24,2.4849066497880004,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,13,3,4,17,4,0.0,1.6582280766035324,9,0.25,12,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1979,15287.0,1,0,60,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.6390573296152584,1.0986122886681098,0.6931471805599453,0.6931471805599453,2,7,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,47,14,1,2,31,6,1.0986122886681098,1.8191584434161694,8,0.3333333333333333,13,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6931471805599453,0.0,0.0,0
1968,69674.0,0,2,46,6.318968113746434,3.7376696182833684,5.375278407684165,2.4849066497880004,0.0,3.2188758248682006,1.3862943611198906,2.3978952727983707,1.0986122886681098,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,13,2,3,845,25,0.0,3.5496173867804286,15,0.12,30,0.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1970,44159.0,1,0,85,5.123963979403259,1.0986122886681098,4.143134726391533,3.2188758248682006,2.6390573296152584,2.0794415416798357,1.6094379124341003,1.6094379124341003,0.6931471805599453,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,12,1,3,275,15,0.0,2.9618307218783095,9,0.26666666666666666,20,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1978,37717.0,1,0,31,2.302585092994046,0.0,1.9459101490553132,1.6094379124341003,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,14,1,3,25,4,0.0,1.9810014688665833,10,0.25,13,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1952,43776.0,1,1,9,5.181783550292085,1.0986122886681098,4.276666119016055,1.3862943611198906,1.0986122886681098,3.044522437723423,1.9459101490553132,1.791759469228055,1.0986122886681098,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,74,13,2,4,275,17,0.6931471805599453,2.8435404582120656,13,0.35294117647058826,25,0.0,0,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1966,38179.0,1,1,30,3.6635616461296463,1.6094379124341003,3.1354942159291497,1.6094379124341003,1.0986122886681098,3.044522437723423,1.6094379124341003,1.3862943611198906,0.6931471805599453,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,13,2,4,90,11,0.0,2.217225244042889,10,0.36363636363636365,18,0.0,0,0.6931471805599453,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
1963,80124.0,0,0,47,6.182084906716632,4.442651256490317,5.988961416889864,5.327876168789581,4.442651256490317,5.488937726156687,0.6931471805599453,1.3862943611198906,2.0794415416798357,8,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,63,12,0,2,1495,19,0.6931471805599453,4.378071454830954,4,0.05263157894736842,20,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
1970,38097.0,1,1,70,4.356708826689592,1.0986122886681098,3.58351893845611,0.0,0.6931471805599453,4.248495242049359,1.6094379124341003,1.3862943611198906,1.0986122886681098,2,7,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,56,14,2,4,184,11,1.0986122886681098,2.875104285765376,10,0.36363636363636365,18,0.0,0,0.0,0.6931471805599453,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1
